,author_id,title,reviews,date,total_reviews_written,upvote,reviewer_name,ratings,start_time,end_time,companyName,scraped_site
248,ReviewRow-752,I sent an item standard overnight. It took two days to arrive. Priority overnt... LATE.,I am done using FedEx. After two times of shipping an item-one standard overnight and the return at priority overnight... Both LATE. What the hell am I paying for?! Never Again!,"April 8th, 2021",1,0,Susan K.,1.0,2021-05-30 09:56:01.891517,2021-05-30 09:56:05.106751,FedEx,Sitejabber
249,ReviewRow-224,Fedex is a joke,Do not use you'll pay for insurance on your item then they will break them and denie your claim is ups 100% don't make mistakes I did fedex needs shut down,"December 4th, 2019",1,0,Christopher l.,1.0,2021-05-30 09:56:05.106751,2021-05-30 09:56:09.355656,FedEx,Sitejabber
250,ReviewRow-290,Worst service EVER,"I've been waiting for a package to be delivered by FedEx for over two weeks. It's taken 6 days to get to the city I live in from Indianapolis Indiana, a 3-hour drive. I was expecting my delivery today and I checked the email tracking update, and it said there was a ""delivery exception""(incorrect address apartment/suite number). I contacted customer service and they said that the address could not be found. I then asked what the problem was and the representative just repeated that the address could not be found, which is BS. I then asked the customer service representative if there was a location that I could pick up the package. They stated that due to it being a ""Smartpost""(haaa) package that it could not be picked up at a FedEx location. They told me to contact the original shipper of the package and have them contact FedEx with a correct address. I told them the address that you told me couldn't be found is the correct address. I contacted you original shipper and sadly they could not forward any sort of information to FedEx so my package will have to be shipped back to the original shipper and then I will get a refund to my account. FedEx is total BS. I've had two independent sources tell me just a few minutes ago that they saw the FedEx delivery truck drive through the complex parking lot where I live and the driver never even attempted to get out of the vehicle. As far as I'm concerned FedEx could go pound salt!","May 21st, 2020",1,0,Richard L.,1.0,2021-05-30 09:56:13.480249,2021-05-30 09:56:15.723975,FedEx,Sitejabber
251,ReviewRow-517,One more thing,"Why have a tracking site that never tracks anything? I have yet to see the site update prior to delivery and I mean many, many shipments. Useless as the staff!","July 29th, 2020",1,0,Joe A.,1.0,2021-05-30 09:56:15.723975,2021-05-30 09:56:17.997117,FedEx,Sitejabber
252,ReviewRow-614,Requesting delivery to a business during normal business hours was an unreasonable request,"So... after attempting delivery to a BUSINESS during NON-BUSINESS HOURS, I made a simple request that they actually try making the delivery to the business location during normal business hours. They said no.","November 22nd, 2020",1,0,Julia S.,1.0,2021-05-30 09:56:17.997117,2021-05-30 09:56:21.228105,FedEx,Sitejabber
253,ReviewRow-322,Always get my package undamaged.,"I don't get the hate here and I'm glad I don't.

I get shipments daily from the 3 carriers. FedEx, UPS and USPS.

FedEx always delivers at the same time, courteous drivers actually ring the bell and my boxes come without being beat up.

UPS is the worse for damage. I think they play soccer with every box I get. Horrible.

USPS sends my stuff all over the country for no reason. Even they don't understand it. Last package was 4 hours from my location. It took 13 days, went through 4 states and damaged the custom made parts in the package. Got stuck in the conveyor system.

So I can only say FedEx has never done any of that to me. They leave a message the day before it arrives as a reminder. Their racking is always updated. Package not damaged. What more should I expect.

Great service in my area.","July 8th, 2020",1,0,Jo S.,5.0,2021-05-30 09:56:21.228105,2021-05-30 09:56:23.481979,FedEx,Sitejabber
254,ReviewRow-595,Overnight shipments,Never got the package was due delivery by 12 noon never arrive pay for a service you dont get no one called or anything I called an still could get a answer on when it would be delivered will never use them again,"October 26th, 2020",1,0,Thomas J.,1.0,2021-05-30 09:56:23.481979,2021-05-30 09:56:27.733015,FedEx,Sitejabber
255,ReviewRow-301,"Bad Service, Inaccurate Delivery Estimates, Long Transit Times","I ordered a package delivered FEDEX on the 21st of May with 5-10 day shipping. This is already longer than the 2-3 days offered through other shipping companies.

However, you can only pick from the options given, so shoot. I had 12 days before I needed the package for a client presentation.

Today is June 2nd, the package has been less than 4 hours from my address for 2 days now and I did not get my package in time for the presentation. We did not get the client, as we did not have our presentation materials.

I just got an update from FEDEX, the package will be delivered by June 6th. I have no option for Refund, was not allowed to collect my package myself, had to pay for this service ahead of time, and no longer need the materials contained within my order... There are not enough words to describe my disappointment.

I know COVID is a thing right now, but where USPS and UPS have been delayed 1-2 days (+25%-50% increase in shipping time) I cannot fathom the reason for an additional 7 days (+70%-140% increase in shipping time).","June 2nd, 2020",1,0,Jonathan B.,1.0,2021-05-30 09:56:27.733015,2021-05-30 09:56:29.940551,FedEx,Sitejabber
256,ReviewRow-687,"Updates and notifications worthless, automated services blow, and online service sucks","Tracking a package I signed up for all notifications. When the package ships, the delivery man say I owe a customs fee and can only be paid in cash. What's the point of signing up for notifications if they don't indicate or inform you of important information about your package, like a customs fee that can only be paid in cash. At ANY point, the most basic of due diligence would have sent a notification to either phone number or email saying a customs fee was required, and that it would not be available to be paid on-site other than in cash. Secondly, if Fedex is a world-class service, why isn't credit/debit a payment option? Do drivers (who don't inform thier deliverees prior) have enough cash to make change? How do they suppose I don't have bills to large to make change? Why isn't there an online option to pay customs. Why couldn't I get conformation of a re-delivery? Why was it impossible to talk to a person. I will never be using Fedex again and will require all shippers in the future to use an alternative service. Fedex is terrible.","February 4th, 2021",1,0,Damien S.,1.0,2021-05-30 09:56:29.940551,2021-05-30 09:56:33.199863,FedEx,Sitejabber
257,ReviewRow-303,Poor Communication,"They can't assist you, when they give the parcel to a 3rd party and don't want to give information regarding the 3rd party! Very poor communication till today not heard anything back from them!","June 7th, 2020",1,1,Corne C.,2.0,2021-05-30 09:56:33.199863,2021-05-30 09:56:35.431369,FedEx,Sitejabber
258,ReviewRow-801,Terrible,"FedEx is the worst company in the history of America. They consistently mess up our packages and overall their customer service is terrible. Terrible. Terrible. Terrible!
Service:1
Value:1
Shipping:1
Returns:1","May 25th, 2021",0,0,Jessica C.,1.0,2021-05-30 09:56:35.431369,2021-05-30 09:56:38.756556,FedEx,Sitejabber
259,ReviewRow-781,Don't work for them,"I used to work for them but they set it up for me to have to quit. How? By charging me $2 a Pkg that I dont deliver everyday. Crazy right?
Service:1
Value:1
Shipping:1
Returns:1","May 3rd, 2021",1,0,Ryan L.,1.0,2021-05-30 09:56:38.756556,2021-05-30 09:56:42.074741,FedEx,Sitejabber
260,ReviewRow-802,Trash. 0 customer service 0 accountability,"As a business owner, FedEx is awful to deal with.

1.) Customer service is nonexistent, not useful, and offensively convoluted. You cannot get a live person and even if you do, they can't and or won't do anything to resolve their own mistakes

2.) User portal and UX is antiquated and does not work well

3.) They put up barriers to talk to or resolve issues with any one

4.) When we sent a package from one company location to another company location, they said that the business was ""no longer there"" and refused to refund the money we spend to ship it. The business is still there. It's my business. They shipped the package to Massachusetts instead of California and I'm being forced to pay to ship it again from even farther away
Service:1
Value:2
Shipping:2
Returns:1","May 27th, 2021",1,0,Joe F.,1.0,2021-05-30 09:56:42.074741,2021-05-30 09:56:44.446961,FedEx,Sitejabber
261,ReviewRow-652,The Absolute Worse Shipping Company to Use Very Inconsistent and Terrible Customer Service,"I would have given them 0 stars instead of 1 if I could. The only good is my regular delivery lady is very nice and courteous. Now the ugly, I have had so many problems with shipping times and service it is ridiculous. Standard deliveries with my regular driver seem to be hit and miss, but when I receive items with a day or two service there is almost always an issue, never on time and the other drivers are rude and ignorant. I have watched them literally throw my packages like a bail of hay up my steps to my door damaging the contents. There was another guy who kept wedging the packages in front of my door so I could not get out of my house. I got a hold of customer service about it since it took me over 10 minutes to get out of my door and I had to damage the package and contents to open the door. If there was a fire in my house I could have literally been killed because of this jerk. Customer service told me oh well, and that I needed to take it up with the company I purchased from. That makes no sense at all and was a total loss to me of over $50. Nothing was ever said to any of the drivers. I have tried to get in touch with customer service at least 12 times in the past year and was only successful talking to someone once and they told me what I stated previously, that it wasn't their problem, but was. I get orders from different delivery companies at least 4 times a week so let me tell you through experience, DO NOT TO USE FEDEX, if there is any other option for you.","December 24th, 2020",7,5,Tim G.,1.0,2021-05-30 09:56:44.446961,2021-05-30 09:56:48.668697,FedEx,Sitejabber
262,ReviewRow-575,Delivery,"FedEx never, not once, has delivered a package on time. All the packages have been 6-7+ days late, personal experience. I will never purchase anything from businesses that use FedEx","September 30th, 2020",1,1,BONIFACIO D.,1.0,2021-05-30 09:56:48.668697,2021-05-30 09:56:51.945552,FedEx,Sitejabber
263,ReviewRow-244,Fed ex steals and lies,Fed ex is the worst delivery service ever. So I never received my delivery which was my phone I believe the driver has stolen,"January 28th, 2020",1,1,Takiyah D.,1.0,2021-05-30 09:56:51.945552,2021-05-30 09:56:55.195124,FedEx,Sitejabber
264,ReviewRow-297,Service,All the Service of FedEx company are very good. My friends and family like. So FedEx company is very Excellent.,"May 30th, 2020",1,0,Shoriful C.,5.0,2021-05-30 09:56:55.195124,2021-05-30 09:56:59.479009,FedEx,Sitejabber
265,ReviewRow-645,Absolutely terrible customer service.,"Horrible service and terrible rude employees...
They use independent contractors for delivery...
Not trustworthy people at all...
Don't ship anything of value.","December 19th, 2020",1,0,John M.,1.0,2021-05-30 09:56:59.479009,2021-05-30 09:57:03.672571,FedEx,Sitejabber
266,ReviewRow-536,Cranky Pants...,"Had to mail a package from Fed Ex on McLaren Rd in Chantilly Va. On Tuesday August 18,2020. A gentleman came in and needed a large box for several small items he was mailing. The size he needed was behind a rope partition. After waiting 6 mins without anybody coming to ask ""who's next"" he helped himself to the box and packed up his items. He wasn't stealing the box just saving a step and not having to get back in line. And I actually agreed with him that it was ""probably okay"" to take the box.
A women comes from the back and helps me but suddenly sees he has a box that could only have cone from behind this rope... when she asks him he is honest and says he was just trying to save time. She proceeded with a rant that she was going to call security and have him arrested for trespassing by stepping behind the rope to get the box. She said Fed Ex was part of TSA and by now she's ready to call. I stepped in and said it was partly my fault cause I agreed that it was okay to take a box. She than said I would be arrested as well. We tried to apologize and said no one was here to ask for the box. She said she was helping another customer and we needed to be patient. We certainly were not trying to ruin her day. We again apologized and continued her rant. I turned to this gentleman in disbelief and could not believe we were being spoken to in this manner. We certainly know now that the rope is there for a reason and will NEVER cross that boundary again. But she could also have said: hey folks that rope is there for a reason.(we are all adults and would have agreed). We owned it right away. She would not let it go. I handed her my package and left. I waited outside for the gentleman but after five minutes I left. I think now I should have asked for a manager. It was unprofessional and very threatening. And clearly could have been handled so differently.","August 20th, 2020",2,9,Amanda K.,2.0,2021-05-30 09:57:03.672571,2021-05-30 09:57:07.914213,FedEx,Sitejabber
267,ReviewRow-534,FedEx keeps hanging up after putting you on hold,"I am calling FedEx, I am put on hold by a machine. After 7 minutes and 21 seconds the machine says: ""On a scale of 1 to 5 please tell us how you would rate your FedEx representative, taking care of your problems.""
Since we took care of absolutely NOTHING, I pressed 1. Now the machine says: ""Thank you for improving our service by rating us. Goodbye!""
And the machine hang up on me.
I called two more times, the same scenario, I was on hold for up to 10 (TEN) minutes and then came the rating game and then ""Goodbye"" and the machine hangs up.
The WORST EVER business in the history of mankind!
Choose any other courier company OTHER than FedEx!","August 19th, 2020",4,6,Robert P.,1.0,2021-05-30 09:57:07.914213,2021-05-30 09:57:11.139494,FedEx,Sitejabber
268,ReviewRow-753,Worst shipping experience ever FedEd/2Go Philippines,"The worst and most incompetent shipping service I ever have experienced was with 2Go, the retail shipping partner of Federal Express in the Philippines. The conclusion must be that Federal Express service to the Philippines and within the Philippines must be considered unreliable.
A document requiring urgent delivery to Manila was sent from a Federal Express outlet in Cebu, the Philippines, on March 31. The waybill shows that it was designated for AIR shipment. Instead, 2Go sat on it for a week and then put it on a boat to Manila on April 6. It is now morningon April 8 and the package still has not arrived at its destination.
This was a crucial document, and the failure of FedEx/2Go will cost me over one thousand dollars, distress, disrupted sleep, and anxiety over the domino effect triggered by this abject negligence. One failure does not make a case, but I will not trust FedEx to, from or within the Philippines until it finds a partnership that can provide satisfactory service.
I note that 2Go fashions its expertise as ""supply chain."" I am reminded of the saying, a chain is only as strong as its weakest link – and to my regret, I found it.
I thought I might be almost alone in my criticism of FedEx. I find that even Amazon banned its vendors from shipping through Federal Express because of its poor delivery service. The name FedEX used to be a watchword much as Google is today for web searches. Poking around the web, I get the impression that Federal Express doesn't care about its reputation. Possibly that's because it can't keep up with the complaints and it's given up","April 8th, 2021",5,38,Robert I.,1.0,2021-05-30 09:57:11.139494,2021-05-30 09:57:14.512757,FedEx,Sitejabber
269,ReviewRow-562,FedEx is an expert in malpractices,"I'm a loyal FedEx customer. Therefore I choose them to ship my boxes and luggage to Europe, but I'm so DISAPPOINTED with their service. My luggage containing all my clothing never made it to the end destination. The only information FedEx gave me about the whereabouts of my luggage is that they don't know where it is, that it's lost, and cannot do anything about it. Besides, FedEx made me feel foolish for using their service to ship luggage instead of a box since they are just capable of shipping boxes. So, why did you accept my luggage to be shipped in the first place?
Furthermore, FedEx declared items to German customs I don't possess. After submitting an objection form to the German customs, they explained that I have nothing to with this issue since I didn't fill out the customs form, it was FedEx who did it, and they are accountable for it. I tried to resolve the issue with FedEx since I don't want to pay customs for items I don't possess. All I got in response was a letter from the collection agency demanding to pay double of what the original bill was.
Overall, I had a very BAD experience with FedEx. Until this day, I'm still waiting to hear about my missing luggage, and know I have to pay for items I don't possess. I will NEVER use FedEx again. I'm so in sock about their MALPRACTICE. I will not recommend them anymore as I used to do. They lost a valuable customer, and if they don't change their MALPRACTICE, they will lose more customers.","September 12th, 2020",1,0,Anny K.,1.0,2021-05-30 09:57:14.512757,2021-05-30 09:57:18.731670,FedEx,Sitejabber
270,ReviewRow-236,Fake delivery attempts,"Twice in a week they faked a first delivery, for two different items. I was home both types. The first one was then delivered the next say, though they just tossed it outside my apartment door where it could have been stolen, rather than let me open the door and accept it. Today they faked the second delivery of the second item. It just so happens that they don't leave notices at the doors of first sand second deliveries, meaning they don't have to actually make an attempt to say that they did, as no proof eis expected to be left behind. If I'm not home on their actual first attempt they will now call it a final delivery, put up a ""Final"" delivery attempt notice, and stop delivering. They're liars. Companies need to switch to USPS. Ask when you order items if they deliver using FedEx and then if they do cancel your order. It's not worth it. I lost a large shipment in 2019 due to this nonsense racket.","December 23rd, 2019",6,99,Christopher C.,1.0,2021-05-30 09:57:18.731670,2021-05-30 09:57:21.972184,FedEx,Sitejabber
271,ReviewRow-271,FedEx is a worthless company,"FedEx is a worthless company. It is only concerned with one thing, time. How fast a package can be listed as delivered. FedEx doesn't give a damn WHERE it is delivered just as long as the driver marks it as delivered. My package was listed as delivered and it has not been. I am retired military and I am home all the time. No FedEx truck was around on the 29th fo April 2020. Nothing but a complete run-around from customer service. I will now specify ""DO NOT USE FEDEX AS CARRIER"" every time I order anything from anyone.
Service:1
Value:1
Shipping:1
Returns:1","May 1st, 2020",1,1,Edmond R.,1.0,2021-05-30 09:57:21.972184,2021-05-30 09:57:25.307422,FedEx,Sitejabber
272,ReviewRow-793,FED/EX::: Disgusting company,"Apparently they delivered an order from an online company and NEVER dropped it off at my house. I received notifications via phone on THREE consecutive days that they are delivering my package and IT NEVER showed up. So one of the drivers must have taken it and signed it as delivered. The company (Stealth Angel Survival) will not return my money. And I am unable to contact FedEx. There is NO customer service, no phone number, no NOTHING. I did receive a non-monitored email from F/E stating they completed my order and they are done with me. I despise this company. This is NOT the first time this company did not deliver an order for me or my husband. But this time I have not been able to either get my money back or a new package. So I am out over $120. If anybody has their number I would appreciate the help.
Service:1
Shipping:1
Returns:1
Quality:1","May 15th, 2021",6,63,kirsten m.,1.0,2021-05-30 09:57:25.307422,2021-05-30 09:57:29.646280,FedEx,Sitejabber
273,ReviewRow-600,Delivered to wrong address,"I never expected this! I received a package that was not for me. It was sent to the wrong address. I tried to call 1-800 goFedEx. I was then sent to the automated response, I tried desperately to get a representative to no avail I did this for about 25 minutes. It kept asking for a tracking number but the package had seven different numbers. The numbers I entered were obviously not the tracking number, by the time I tried the other number, the Automated AI replied please try your call another time. It would not allow me to get to a representative! I had to call one of their stores to have them try to put me through to someone live and then the connection was horrible I had to keep asking her to repeat herself. This is absolutely pathetic for such a large business. By now my blood pressure is very high.","October 30th, 2020",1,0,Roy R.,1.0,2021-05-30 09:57:29.646280,2021-05-30 09:57:33.878893,FedEx,Sitejabber
274,ReviewRow-269,DELIVERY DRIVERS! IN NEW ORLEANS,"ONLY IN NEW ORLEANS EAST CAN A DELIVERY DRIVER OPEN A SHIPMENT BOX, HELP THEMSELVES TO WHAT'S INSIDE AND NOT BE DISCIPLINED WITH EVEN AS LITTLE OF A WRITTEN WARNING. THE GREATER FRACTION OR PERCENTAGE OF THESE DRIVERS ARE LIKELY CRIMINAL.
SO I SNAPPED PHOTOS WHICH I ALSO LOADED TO MY FED EX COMPLAINT THAT FILED ONLINE ABOUT TWO WEEKS AGO ONLY TO RECEIVE A MAILBOX LETTER FROM FED EX RESPONDING TO THAT COMPLAINT.
AS A CUSTOMER YOU CAN NOT FILE A COMPLAINT WITH FED EX ONLY THE MERCHANT/VENDER CAN.
I INTEND TO LOAD THIS LETTER UP WITH PHOTOS OF MY OPENED PACKAGE.
THE DRIVER HELPED HERSELF TO SOME DELICIOUS CHOCOLATE COVERED CARAMEL ROLO CANDIES THEN REBOXED THEM IN A SMALL BROWN BOX WITH THE WORDS ""BONUS"" WRITTEN IN GREEN MARKER. SHE GOT AWAY WITH IT.
ON YESTERDAY FOR SOME LAZY REASON THE DRIVER DECIDED THAT HE/SHE WOULD NOT DELIVER MY PACKAGE AND THAT I WILL JUST HAVE TO WAIT. ON TODAY IM EXPECTING ANOTHER PACKAGE ALONG WITH THE ONE FROM YESTERDAY. I'M ANGRILY AWAITING 2 PACKAGES ON TODAY.
A MONTH AGO A PACKAGE WHICH CONTAINED A WOMAN'S BIKE PURCHASED ON WALMART.COM WEBSITE WAS STOLEN FROM ME VIA FED EX DRIVER.
THOSE THIEVES WANT TO BE SO SMART. THE DRIVER LITERALLY USED MY LABEL TRACKING AND PLACED IT ONTO A BEAT UP BOX CONTAINING A LUGGAGE RACK AND DELIVERED THAT TO MY HOME WHILE THEY KEPT THE BIKE.
I WENT THROUGH HELL AND HIGH WATER REPORTING THIS ISSUE TO WALMART BECAUSE NEW ORLEANS FED EX SUPERVISORS ARE MORE ROUGHISH THAN THE EMPLOYEES THEY HIRE.
I ALSO HAVE PHOTOS OF THIS LUGGAGE RACK WHICH OCCUPIES SPACE IN MY HOUSE TILL THIS VERY DAY.
UPDATE: I HAVE SO MANY PHOTOS I CAN'T EVEN LOAD THEM ALL","April 30th, 2020",1,0,SHANTEL J.,1.0,2021-05-30 09:57:33.878893,2021-05-30 09:57:37.104423,FedEx,Sitejabber
275,ReviewRow-717,Chewy lost me as a customer,"FedEx has delivered my Chewy package to the wrong house 7/7 times! I called FedEx and Chewy and a complaint was sent, someone called me from FedEx but nothing changed. Chewy chose FedEx over me. Their loss. I tried to stay loyal but Amazon wins again.","March 1st, 2021",1,0,Cynthia K.,1.0,2021-05-30 09:57:41.287478,2021-05-30 09:57:45.608423,FedEx,Sitejabber
276,ReviewRow-612,FedEx lies to you about delivery dates,"I've had bought something a 2 weeks ago and it says my item is supposed to be delivered 5 days ago! It's been in transit in my city for 5 Days! I contact fedex and they told me if they had left me a not, but no they don't even contact me at all!","November 21st, 2020",1,0,John D.,1.0,2021-05-30 09:57:45.608423,2021-05-30 09:57:47.840967,FedEx,Sitejabber
277,ReviewRow-740,Can't get updates for packages they lost,"I called to ask about a packaged that was supposedly delivered at my house on a Sunday which, I was home all day and my house has cameras and no Fedex driver or even a Fedex truck was at my house or in my area... did i mention I had cameras' that also see the road? I opened a case and waited the ""48 hours"". Not one call or and email came so I called to get an Update... oh they finally assigned someone in the 46 hour of the 48. Ok no problem so I waited another day to see what they found. Here it is more than 72 hours after I reported so I called and asked for an update. The lady told me my case was closed. (Again I received no email or phone call). She told me that she couldn't give the reason why my case was closed and i had to call back in the morning to talk to that department... Oh really... i was told by every representative that i would either receive an update by email or by phone. I called a little later just to check if there was an update and the voice system said to contact the shipper... ok so is it up to the shipper to replace and item that FEDEX lost and use their funds to replace the item?","March 31st, 2021",1,0,Evan B.,1.0,2021-05-30 09:57:47.840967,2021-05-30 09:57:51.061337,FedEx,Sitejabber
278,ReviewRow-744,Very dissatisfied,"I ordered a tv for my elderly father's birthday on 3/27/21. It was supposed to be delivered 4/1, plenty of time before his birthday. Fedex processed the order 3/28. As I am tracking the item most of the time it says pending or it will be delivered the next day by the end of the day. When I can track the item, it has been as close as 20 miles from my dad. It's gone from FL to AL to GA to TN to now TN. He lives in the panhandle of FL. Now the tv will not be there for his birthday.","April 3rd, 2021",0,0,Patricia H.,1.0,2021-05-30 09:57:51.061337,2021-05-30 09:57:53.413865,FedEx,Sitejabber
279,ReviewRow-684,Nothing but problem s with them!,"Been waiting for my medication since last week. I called fed-x so many times. First they don't know were it is then, story after story. If I don't get today I have to go to the E. R","February 2nd, 2021",1,0,Patricia D.,1.0,2021-05-30 09:57:53.413865,2021-05-30 09:57:57.672376,FedEx,Sitejabber
280,ReviewRow-531,Do not ship with Fedex!,"Do not ship with Fedex! Their package insurance is a scam first of all. I will never trust fedex to ship any package. I will only use UPS & USPS from now on. My mom shipped a package and I made sure to be home for the scheduled delivery day. When I received the text message that the package was delivered I was confused because both my husband and I did not hear a knock at the door. As soon as I saw the text message from FEDEX said delivered I opened the door and there was nothing. I am not sure if the driver just delivered it to the wrong address or what so I called and had to file a claim that my package was not delivered. I filed a claim over the phone and online with all documents and item descriptions to be thorough. It was not until a week after, when claims are supposed to be resolved within 5-7 days that I was told that my mom had to file the claim as she was the shipper. So she reached out and spoke to them and they were looking into it. Another week goes by and nothing, so she calls again, is on hold for a very long time and finally gets a supervisor who says the claim is denied. I do not have proof by a photo of the package in front of my door with my apt. # with a time stamp so no I do not believe this should be denied. It is not my responsibility to make sure the driver delivers it to the correct address/door. They denied it because they don't want to pay for the drivers error. I had over $200 worth of items in the package, it was insured for $200 and my mom payed a little less than $20 to ship it. So now because we trusted them they are saying we are screwed out of over $200 AND the cost to ship the package. This is an absolute joke and it has been a nightmare getting anyone on the phone. I have now been transferred to the incorrect person 3 times. I am not sure why it is so hard to speak to a supervisor. I guess because they are just trying to avoid actually taking responsibility for their employee and they want to save some money. So ridiculous. Stay away from FEDEX!","August 17th, 2020",1,0,Alicia G.,1.0,2021-05-30 09:57:57.672376,2021-05-30 09:58:01.892799,FedEx,Sitejabber
281,ReviewRow-513,Avoid Them!,"I am not pursuing a vendetta. Everything here is based on experience that long predates COVID-19. In my experience FedEx loses packages, delivers them late, delivers them to the wrong address, delivers them damaged, leaves them out in the rain, leaves them where they can easily be stolen, and pays no attention to delivery instructions.

They have no customer service. They ignore complaints. They have a bewildering number of different ""services"". The recipient has no control over what ""service"" the sender used and therefore whatever the request or complaint the answer (if you can get an answer) is always 'no' because that ""service"" does not provide the feature you want, or guarantee the timeliness you need, or because the person on the other end has no idea what you're talking about and after three tries at explaining it you've run out of patience.

FedEx is just like a crooked insurance company that doesn't pay claims. They're glad to take the money but they've never heard of you after that. FedEx personnel are rude, insulting, or passive aggressive on the telephone and don't answer emails. Often the company you are buying from has a contract with FedEx that precludes any input from you the recipient. You can't have anything.

FedEx's tracking system is part of the problem. It often provides delayed and inaccurate information. I have actually been told to ignore it and be patient. Well patience is a virtue but if the tracking system isn't helpful why have it at all? Simply wait for your package to arrive late and damaged. Tracking it just adds to the annoyance.

I once had a FedEx delivery person throw five heavy boxes out of the front of his truck onto the street and then without using a handcart drag them nearer the house leaving them out in the rain piled up on the sidewalk and blocking the front gate open with none of the boxes on or near the front porch where they belonged. He drove off swearing at me. Some of the contents were shattered due to the rough handling. I had to open the boxes in the rain and carry the contents up the front steps because the full boxes were too heavy to lift. FedEx took the complaint but never followed up on it and had the gall to say that they wouldn't before hanging up on me.

I ordered some pies. FedEx delivered them upside down ignoring the markings on the box. One of the pies was mostly disintegrated from the rough handling. When frozen food packed in dry ice defrosts, as it will when an extra day or two is incompetently added to the transit time, it is much more fragile. Bouncing it around causes the containers to break and the contents to spill into the box. Again, I am speaking from experience. Do not buy perishable food from a company that ships via FedEx. You'll be sorry.

Since writing the above, FedEx has made two deliveries to nearby addresses up and down the street. The packages were properly addressed to this residence, which has been here for over a hundred years with the street number prominently displayed. Someone can't read or can't think. Packages are arriving with the cardboard broken open in several places. It has been retaped but why smash boxes around until they break open? Their tracking system claims never to have received a package that has been physically picked up by them according to the shipper. One returned package never arrived. Another went to the wrong city and some of the contents were apparently stolen. It's endless.

I have stopped doing business with Veestro (a good company and probably the only one in the USA that prepares frozen vegan meals) because FedEx kept delaying the deliveries so that I received a defrosted mess. They once took two additional weekdays to deliver the package after it reached their depot fifteen miles away! I will probably have to stop doing business with Chewy, another good company, because FedEx can't deliver their large boxes intact. I have tried to explain to the customer service reps that they are risking their company's reputation by using FedEx exclusively, so far to no avail. It seems that Amazon stopped doing business with FedEx at least partially because of FedEx's poor performance. More large companies need to follow suit.

FedEx does have decent delivery drivers who do their best once they arrive at your place but they can't really compensate for the damage and delay caused by their co-workers on FedEx's weirdly convoluted delivery routes. When you buy something see if it can be shipped via USPS, UPS, DHL, OnTrac--anybody but FedEx. You might have to pay more but you'll save time and money in the long run. Or order from Amazon, which does its own delivery, rather well too.
Service:1
Shipping:1
Returns:1
Quality:1","July 23rd, 2020",1,1,Marc S.,1.0,2021-05-30 09:58:01.892799,2021-05-30 09:58:06.257640,FedEx,Sitejabber
282,ReviewRow-602,Delivery Manager is useless,"I have all of my deliveries set up in their Manager system to be delivered at my front door. If the boxes are small enough or if they're envelopes, they usually are. If they're big, they're left in my driveway, which is a fair piece away from my front door (and I get an email saying my package has been ""left at my front door""). I've called several times to complain--you cannot write them or email them at all which is frustrating. Calling makes no difference. Today I wrestled an 80-pound box to my front door. NOTHING HELPS. If anyone has any advice, I'd love some. IF I go to a FedEx store to MAIL something, everything's great. I just can't get them to do what I am LITERALLY SIGNED UP FOR THEM TO DO. If I could choose a different delivery service for things I order I would, but I'm stuck.","November 3rd, 2020",1,0,Kelleen F.,2.0,2021-05-30 09:58:06.258659,2021-05-30 09:58:09.501100,FedEx,Sitejabber
283,ReviewRow-309,Gread service,The service of Fexed company is very good and providing every kind of facilities through the customers. So i love this company.,"June 21st, 2020",1,1,Abdullah I.,5.0,2021-05-30 09:58:09.501100,2021-05-30 09:58:11.729340,FedEx,Sitejabber
284,ReviewRow-274,Fed Ex conducts and supports Forgery and Insurance Fraud Don't Use.,"Fed Ex conducts and supports Forgery and Insurance Fraud Don't Use.
Sent a computer, insured it with signature confirmation at the local FED EX on Broad and Libbie in Richmond, Va. Tracked it and saw was delivered. Called the recipient, my 70 year old mother; and she looked and found it outside. The tracking stated that a signature was taken. The driver signed her name. Called the store that directed me to customer service... 30 mins on hold and nowhere online to reach out. Called the Fed Ex store back Asst. Manager said they only take the money it goes into someone else's pocket. I then talked to the the manager who agreed this was serious and also agreed to meet me the next day to refund the cost of the insurance. Next day I called to make sure he was there and he gave me the run around saying he didn't have access to the records. BS. And told me to call Customer Service. It is Forgery and Insurance Fraud. If the package had been lost they would have claimed to have had a signature. The same thing happened a week before when we received a FED EX insured package. We got it but it was left outside and didn't sign for it. Please reach out to Consumer Affairs if this happens to you, I am.","May 4th, 2020",1,0,JC S.,1.0,2021-05-30 09:58:11.729340,2021-05-30 09:58:14.971004,FedEx,Sitejabber
285,ReviewRow-648,Undelivered express shipping,"Hi, I paid for an express shipping for my package to be delivered the next day and it's been two weeks and my package has still not been delivered! And when I call the FEDEX customer service they lie by saying that my package will be delivered later that day and hang up on me, and for the past 3 days I've been begging them to send me my package back because I have a very important document in the package and had to cancel my trip due to this and still cannot get an answer from FedEx and I don't know what to due at this point, Please send me my package back! Or at least tell me where my important package is the customer service is not helping and hanging up the phone after insulting me. Please help me!","December 23rd, 2020",1,0,Fatoumata C.,1.0,2021-05-30 09:58:14.971004,2021-05-30 09:58:17.228264,FedEx,Sitejabber
